branchCode,branchName
517126310,"Artificial Intelligence (AI)
and Data Science"
632537810,"Electronics Engineering (
VLSI Design and"
614561210,Mechanical Engineering
211626310,"Artificial Intelligence (AI)
and Data Science"
541829310,Electrical Engineering
512584410,"Electronics and Computer
Engineering"
418124510,Computer Engineering
419691210,"Computer Science and
Engineering(Data Science)"
253392810,"Electronics and
Communication(Advanced"
626937210,Electronics and Telecommunication Engg
320290010,"Electronics and Computer
Science"
111419110,Civil Engineering
621792110,"Artificial Intelligence and
Machine Learning"
322229310,Electrical Engineering
687890010,"Electronics and Computer
Science"
679737210,Electronics and Telecommunication Engg
681137210,"Electronics and
Telecommunication Engg"
618419110,Civil Engineering
675961210,Mechanical Engineering
118026310,Artificial Intelligence (AI) and Data Science
213692110,"Artificial Intelligence and
Machine Learning"
632092810,"Electronics and
Communication(Advanced"
515261210,Mechanical Engineering
253337810,"Electronics Engineering (
VLSI Design and"
664490010,"Electronics and Computer
Science"
327793510,"Electronics and
Biomedical Engineering"
679492810,"Electronics and
Communication(Advanced"
347161210,Mechanical Engineering
621726310,"Artificial Intelligence (AI)
and Data Science"
626992610,Electrical and Computer
654526310,"Artificial Intelligence (AI)
and Data Science"
679924510,Computer Engineering
679924210,Computer Science and Engineering
622288610,"Man Made Textile
Technology"
629337210,Electronics and Telecommunication Engg
211637210,"Electronics and
Telecommunication Engg"
327761510,"Mechanical & Automation
Engineering"
693837250F,"Electronics and
Telecommunication Engg"
622361210,Mechanical Engineering
676699510,"Artificial Intelligence and
Data Science"
319437810,"Electronics Engineering (
VLSI Design and"
675637210,"Electronics and
Telecommunication Engg"
416329310,Electrical Engineering
213691210,"Computer Science and
Engineering(Data Science)"
512419110,Civil Engineering
512462410,Mechatronics Engineering
693884450F,"Electronics and Computer
Engineering"
626946410,"Instrumentation and
Control Engineering"
419637210,Electronics and Telecommunication Engg
228290010,"Electronics and Computer
Science"
251629710,"Electrical and Electronics
Engineering"
632137210,"Electronics and
Telecommunication Engg"
679437810,"Electronics Engineering (
VLSI Design and"
211161210,Mechanical Engineering
676229310,Electrical Engineering
664491110,"Computer Science and
Engineering(Artificial"
517984410,"Electronics and Computer
Engineering"
631584410,"Electronics and Computer
Engineering"
680361210,Mechanical Engineering
212929810,"Electrical Engg [Electrical
and Power]"
416319110,Civil Engineering
627324510,Computer Engineering
617524510,Computer Engineering
617591110,Computer Science and Engineering(Artificial Intelligence and Machine Learning)
628991110,Computer Science and Engineering(Artificial Intelligence and Machine Learning)
411591010,Computer Science and Engineering(Cyber Security)
675424510,Computer Engineering
675424610,Information Technology
321192110,Artificial Intelligence and Machine Learning
628299510,Artificial Intelligence and Data Science
627237210,Electronics and Telecommunication Engg
342361210,Mechanical Engineering
411624610,Information Technology
628524650F,Information Technology
417424610,Information Technology
322324610,Information Technology
411661210,Mechanical Engineering
662292110,Artificial Intelligence and Machine Learning
677224610,Information Technology
516024610,Information Technology
346284410,"Electronics and Computer
Engineering"
626584410,Electronics and Computer Engineering
627837810,Electronics Engineering ( VLSI Design and Technology)
627829310,Electrical Engineering
618524610,Information Technology
641991310,Computer Science and Engineering (Artificial Intelligence)
612291210,Computer Science and Engineering(Data Science)
347591210,Computer Science and Engineering(Data Science)
516237210,Electronics and Telecommunication Engg
413791210,"Computer Science and
Engineering(Data Science)"
416737810,Electronics Engineering ( VLSI Design and Technology)
417426510,Industrial IoT
321824610,Information Technology
211324210,Computer Science and Engineering
614661210,Mechanical Engineering
677237210,Electronics and Telecommunication Engg
620761210,Mechanical Engineering
628326310,Artificial Intelligence (AI) and Data Science
510837210,Electronics and Telecommunication Engg
252237210,"Electronics and
Telecommunication Engg"
620637210,Electronics and Telecommunication Engg
510424510,Computer Engineering
112824610,Information Technology
663591210,Computer Science and Engineering(Data Science)
327724510,Computer Engineering
515237210,Electronics and Telecommunication Engg
622229310,Electrical Engineering
628300210,Aeronautical Engineering
627024210,Computer Science and Engineering
540124510,Computer Engineering
461324510,Computer Engineering
517962510,"Mechanical
Engineering[Sandwich]"
540124610,Information Technology
510624510,Computer Engineering
517784410,"Electronics and Computer
Engineering"
512484410,"Electronics and Computer
Engineering"
413499710,Artificial Intelligence
419224210,Computer Science and Engineering
344537210,"Electronics and
Telecommunication Engg"
516091510,Structural Engineering
632037810,"Electronics Engineering (
VLSI Design and"
632426310,Artificial Intelligence (AI) and Data Science
615519110,Civil Engineering
251624210,Computer Science and Engineering
213637210,"Electronics and
Telecommunication Engg"
320224510,Computer Engineering
213384410,Electronics and Computer Engineering
413619110,Civil Engineering
626990010,Electronics and Computer Science
112161210,Mechanical Engineering
344037210,"Electronics and
Telecommunication Engg"
118024210,Computer Science and Engineering
419724210,Computer Science and Engineering
111937210,Electronics and Telecommunication Engg
213437810,"Electronics Engineering (
VLSI Design and"
517984410,Electronics and Computer Engineering
663537210,Electronics and Telecommunication Engg
467924210,"Computer Science and
Engineering"
250850310,Food Technology
419637210,"Electronics and
Telecommunication Engg"
127661210,Mechanical Engineering
628319110,Civil Engineering
319419110,Civil Engineering
512461210,Mechanical Engineering
264124210,"Computer Science and
Engineering"
549719110,Civil Engineering
327735610,"Electrical Engg[Electronics
and Power]"
322361210,Mechanical Engineering
678124210,Computer Science and Engineering
631729310,Electrical Engineering
664061210,Mechanical Engineering
414324510,Computer Engineering
319991210,Computer Science and Engineering(Data Science)
320924510,Computer Engineering
318524610,Information Technology
321124510,Computer Engineering
313924510,Computer Engineering
318591610,Automation and Robotics
313524510,Computer Engineering
110124210,Computer Science and Engineering
627437210,Electronics and Telecommunication Engg
614524510,Computer Engineering
318724510,Computer Engineering
617737210,Electronics and Telecommunication Engg
416737210,Electronics and Telecommunication Engg
318391110,Computer Science and Engineering(Artificial Intelligence and Machine Learning)
620324510,Computer Engineering
213491210,Computer Science and Engineering(Data Science)
664324210,Computer Science and Engineering
318824610,Information Technology
683424510,Computer Engineering
510826310,"Artificial Intelligence (AI)
and Data Science"
304291810,"Civil and infrastructure
Engineering"
317524610,Information Technology
322224510,Computer Engineering
515137210,Electronics and Telecommunication Engg
430437250F,"Electronics and
Telecommunication Engg"
322390010,Electronics and Computer Science
510999510,Artificial Intelligence and Data Science
516029310,Electrical Engineering
111437210,Electronics and Telecommunication Engg
516291610,Automation and Robotics
632592110,Artificial Intelligence and Machine Learning
412361210,Mechanical Engineering
211437210,Electronics and Telecommunication Engg
517319110,Civil Engineering
512524610,Information Technology
679661210,Mechanical Engineering
415129310,Electrical Engineering
322224610,Information Technology
673219110,Civil Engineering
111924610,Information Technology
631924510,Computer Engineering
322191110,Computer Science and Engineering(Artificial Intelligence and Machine Learning)
512119110,Civil Engineering
510819110,Civil Engineering
621462410,Mechatronics Engineering
211626310,Artificial Intelligence (AI) and Data Science
319061210,Mechanical Engineering
676224210,Computer Science and Engineering
112524210,Computer Science and Engineering
118224210,Computer Science and Engineering
303337810,"Electronics Engineering (
VLSI Design and"
264124210,Computer Science and Engineering
264199710,Artificial Intelligence
343691110,Computer Science and Engineering(Artificial Intelligence and Machine Learning)
620319110,Civil Engineering
516137810,Electronics Engineering ( VLSI Design and Technology)
618261210,Mechanical Engineering
687824210,Computer Science and Engineering
415161210,Mechanical Engineering
541124510,Computer Engineering
347024510,Computer Engineering
347719110,Civil Engineering
228224610,Information Technology
419337010,Electronics and Communication Engineering
344024510,Computer Engineering
538124210,Computer Science and Engineering
512550710,Chemical Engineering
510319110,Civil Engineering
627519110,Civil Engineering
630760210,Automobile Engineering
538037210,Electronics and Telecommunication Engg
0110137210,"Electronics and
Telecommunication Engg"
0110124210,"Computer Science and
Engineering"
0110135610,"Electrical Engg[Electronics
and Power]"
0110526710,"Computer Science and
Engineering (IoT)"
0110537210,"Electronics and
Telecommunication Engg"
0110526310,"Artificial Intelligence (AI)
and Data Science"
0110524210,"Computer Science and
Engineering"
0110791110,"Computer Science and
Engineering(Artificial"
0110799510,Artificial Intelligence and Data Science
0110724210,"Computer Science and
Engineering"
0110737210,"Electronics and
Telecommunication Engg"
0111437210,"Electronics and
Telecommunication Engg"
0111426310,"Artificial Intelligence (AI)
and Data Science"
0111424210,"Computer Science and
Engineering"
0111624210,"Computer Science and
Engineering"
0111650710,Chemical Engineering
0111735610,"Electrical Engg[Electronics
and Power]"
0111724210,"Computer Science and
Engineering"
0111799510,"Artificial Intelligence and
Data Science"
0111924210,"Computer Science and
Engineering"
0111937210,"Electronics and
Telecommunication Engg"
0112089310,Textile Engineering / Technology
0112024210,"Computer Science and
Engineering"
0112037210,"Electronics and
Telecommunication Engg"
0112124210,"Computer Science and
Engineering"
0112137210,"Electronics and
Telecommunication Engg"
0112324210,"Computer Science and
Engineering"
0112337210,"Electronics and
Telecommunication Engg"
0112529310,Electrical Engineering
0112524210,"Computer Science and
Engineering"
0112526310,"Artificial Intelligence (AI)
and Data Science"
0112637210,"Electronics and
Telecommunication Engg"
0112624210,"Computer Science and
Engineering"
0112737210,"Electronics and
Telecommunication Engg"
0112761210,Mechanical Engineering
0112824210,"Computer Science and
Engineering"
0112891210,"Computer Science and
Engineering(Data Science)"
0112837210,"Electronics and
Telecommunication Engg"
0113037210,"Electronics and
Telecommunication Engg"
0113024210,"Computer Science and
Engineering"
0113035610,"Electrical Engg[Electronics
and Power]"
0118026310,"Artificial Intelligence (AI)
and Data Science"
0118024210,Computer Science and Engineering
0118224210,"Computer Science and
Engineering"
0126535610,"Electrical Engg[Electronics
and Power]"
0126537210,"Electronics and
Telecommunication Engg"
0126524210,"Computer Science and
Engineering"
0126837210,"Electronics and
Telecommunication Engg"
0126899510,"Artificial Intelligence and
Data Science"
0126824210,"Computer Science and
Engineering"
0126835610,Electrical Engg[Electronics and Power]
0211199510,"Artificial Intelligence and
Data Science"
0211192110,"Artificial Intelligence and
Machine Learning"
0211124210,"Computer Science and
Engineering"
0211291210,"Computer Science and
Engineering(Data Science)"
0211291110,"Computer Science and
Engineering(Artificial"
0211219110,Civil Engineering
0211224210,"Computer Science and
Engineering"
0211284410,"Electronics and Computer
Engineering"
0211325710,"Computer Science and
Design"
0211326310,"Artificial Intelligence (AI)
and Data Science"
0211324210,"Computer Science and
Engineering"
0211337210,"Electronics and
Telecommunication Engg"
0211384410,"Electronics and Computer
Engineering"
0211361210,Mechanical Engineering
0211350110,"Plastic and Polymer
Engineering"
0211491110,"Computer Science and
Engineering(Artificial"
0211437210,"Electronics and
Telecommunication Engg"
0211424210,"Computer Science and
Engineering"
0211626310,"Artificial Intelligence (AI)
and Data Science"
0211624210,"Computer Science and
Engineering"
0211637210,"Electronics and
Telecommunication Engg"
0211691110,"Computer Science and
Engineering(Artificial"
0212724210,Computer Science and Engineering
0212792110,"Artificial Intelligence and
Machine Learning"
0212737210,"Electronics and
Telecommunication Engg"
0212991110,"Computer Science and
Engineering(Artificial"
0212937210,"Electronics and
Telecommunication Engg"
0212924210,"Computer Science and
Engineering"
0213019110,Civil Engineering
0213037210,"Electronics and
Telecommunication Engg"
0213024210,"Computer Science and
Engineering"
0213099510,"Artificial Intelligence and
Data Science"
0213124210,"Computer Science and
Engineering"
0213137210,"Electronics and
Telecommunication Engg"
0213324210,"Computer Science and
Engineering"
0213384410,"Electronics and Computer
Engineering"
0213461510,"Mechanical & Automation
Engineering"
0213424210,"Computer Science and
Engineering"
0213437810,Electronics Engineering ( VLSI Design and Technology)
0213484410,"Electronics and Computer
Engineering"
0213491210,"Computer Science and
Engineering(Data Science)"
0213591110,"Computer Science and
Engineering(Artificial"
0213524210,"Computer Science and
Engineering"
0213692110,"Artificial Intelligence and
Machine Learning"
0213691210,Computer Science and Engineering(Data Science)
0213637210,"Electronics and
Telecommunication Engg"
0213624210,"Computer Science and
Engineering"
0213729710,"Electrical and Electronics
Engineering"
0213724210,"Computer Science and
Engineering"
0213824210,"Computer Science and
Engineering"
0214624210,"Computer Science and
Engineering"
0225024210,Computer Science and Engineering
0225037210,"Electronics and
Telecommunication Engg"
0225224210,"Computer Science and
Engineering"
0225229710,"Electrical and Electronics
Engineering"
0225437210,"Electronics and
Telecommunication Engg"
0228290010,"Electronics and Computer
Science"
0228219110,Civil Engineering
0250837210,"Electronics and
Telecommunication Engg"
0251629710,"Electrical and Electronics
Engineering"
0251624210,"Computer Science and
Engineering"
0251692110,"Artificial Intelligence and
Machine Learning"
0252299510,"Artificial Intelligence and
Data Science"
0252237210,Electronics and Telecommunication Engg
0253399510,"Artificial Intelligence and
Data Science"
0253337810,"Electronics Engineering (
VLSI Design and"
0253384410,"Electronics and Computer
Engineering"
0253324210,"Computer Science and
Engineering"
0253392810,"Electronics and
Communication(Advanced"
0264124210,Computer Science and Engineering
0266624210,"Computer Science and
Engineering"
0266692110,"Artificial Intelligence and
Machine Learning"
0302524270U,"Computer Science and
Engineering"
0302524670U,Information Technology
0302524570U,Computer Engineering
0302591170U,"Computer Science and
Engineering(Artificial"
0303651310,"Pharmaceuticals
Chemistry and Technology"
0303651210,"Oil,Oleochemicals and
Surfactants Technology"
0303653410,"Food Engineering and
Technology"
0303651410,Dyestuff Technology
0303672910,"Surface Coating
Technology"
0303651910,"Polymer Engineering and
Technology"
0313537210,"Electronics and
Telecommunication Engg"
0313599510,"Artificial Intelligence and
Data Science"
0313937210,"Electronics and
Telecommunication Engg"
0313990010,"Electronics and Computer
Science"
0314324510,Computer Engineering
0314391110,"Computer Science and
Engineering(Artificial"
0314384410,"Electronics and Computer
Engineering"
0314692010,"Computer Science and
Engineering (Internet of"
0314637210,"Electronics and
Telecommunication Engg"
0314699510,"Artificial Intelligence and
Data Science"
0314792110,"Artificial Intelligence and
Machine Learning"
0314724510,Computer Engineering
0314837210,"Electronics and
Telecommunication Engg"
0314890010,"Electronics and Computer
Science"
0314893310,"Electronics and
Communication"
0314837810,"Electronics Engineering (
VLSI Design and"
0314899510,"Artificial Intelligence and
Data Science"
0315491210,Computer Science and Engineering(Artificial Intelligence and Machine Learning)
0315491110,"Computer Science and
Engineering(Artificial"
0317537210,"Electronics and
Telecommunication Engg"
0317591110,"Computer Science and
Engineering(Artificial"
0317591210,"Computer Science and
Engineering(Data Science)"
0317524610,Computer Engineering
0317637210,"Electronics and
Telecommunication Engg"
0317699510,"Artificial Intelligence and
Data Science"
0317691010,"Computer Science and
Engineering(Cyber"
0317690010,"Electronics and Computer
Science"
0317692110,"Artificial Intelligence and
Machine Learning"
0317625910,"Mechanical and
Mechatronics Engineering"
0318237210,"Electronics and
Telecommunication Engg"
0318250710,Chemical Engineering
0318299510,"Artificial Intelligence and
Data Science"
0318392010,"Computer Science and
Engineering (Internet of"
0318391110,"Computer Science and
Engineering(Artificial"
0318337210,"Electronics and
Telecommunication Engg"
0318361610,"Mechanical Engineering
Automobile"
0318490010,"Electronics and Computer
Science"
0318461210,Mechanical Engineering
0318424210,"Computer Science and
Engineering"
0318590010,"Electronics and Computer
Science"
0318599510,"Artificial Intelligence and
Data Science"
0318537210,"Electronics and
Telecommunication Engg"
0318737210,"Electronics and
Telecommunication Engg"
0318791810,"Civil and infrastructure
Engineering"
0318799510,"Artificial Intelligence and
Data Science"
0318761210,Mechanical Engineering
0318890010,"Electronics and Computer
Science"
0318891110,"Computer Science and
Engineering(Artificial"
0318937210,"Electronics and
Telecommunication Engg"
0318946610,"Instrumentation
Engineering"
0319061210,Mechanical Engineering
0319026310,"Artificial Intelligence (AI)
and Data Science"
0319037210,"Electronics and
Telecommunication Engg"
0319292010,"Computer Science and
Engineering (Internet of"
0319299510,"Artificial Intelligence and
Data Science"
0319291110,"Computer Science and
Engineering(Artificial"
0319350710,Chemical Engineering
0319392110,"Artificial Intelligence and
Machine Learning"
0319337210,"Electronics and
Telecommunication Engg"
0319437210,"Electronics and
Telecommunication Engg"
0319491210,"Computer Science and
Engineering(Data Science)"
0319437810,"Electronics Engineering (
VLSI Design and"
0319499510,"Artificial Intelligence and
Data Science"
0319624510,Computer Engineering
0319692010,"Computer Science and
Engineering (Internet of"
0319691210,"Computer Science and
Engineering(Data Science)"
0319637210,"Electronics and
Telecommunication Engg"
0319691110,"Computer Science and
Engineering(Artificial"
0319737210,"Electronics and
Telecommunication Engg"
0319899510,"Artificial Intelligence and
Data Science"
0319824210,"Computer Science and
Engineering"
0319824510,Computer Science and Engineering
0319992010,"Computer Science and
Engineering (Internet of"
0319991210,"Computer Science and
Engineering(Data Science)"
0319937210,"Electronics and
Telecommunication Engg"
0319992110,"Artificial Intelligence and
Machine Learning"
0319926310,"Artificial Intelligence (AI)
and Data Science"
0320091010,"Computer Science and
Engineering(Cyber"
0320091110,"Computer Science and
Engineering(Artificial"
0320037210,Electronics and Telecommunication Engg
0320190010,"Electronics and Computer
Science"
0320199510,"Artificial Intelligence and
Data Science"
0320290010,"Electronics and Computer
Science"
0320390010,"Electronics and Computer
Science"
0320337210,"Electronics and
Telecommunication Engg"
0320429310,Electrical Engineering
0320437210,"Electronics and
Telecommunication Engg"
0320490010,"Electronics and Computer
Science"
0320492110,"Artificial Intelligence and
Machine Learning"
0320691110,"Computer Science and
Engineering(Artificial"
0320690010,"Electronics and Computer
Science"
0320724610,Computer Engineering
0320790010,"Electronics and Computer
Science"
0320737210,"Electronics and
Telecommunication Engg"
0320837210,"Electronics and
Telecommunication Engg"
0320937210,"Electronics and
Telecommunication Engg"
0320999510,"Artificial Intelligence and
Data Science"
0321037210,Electronics and Telecommunication Engg
0321190010,"Electronics and Computer
Science"
0321192110,"Artificial Intelligence and
Machine Learning"
0321192010,"Computer Science and
Engineering (Internet of"
0321199510,"Artificial Intelligence and
Data Science"
0321137210,"Electronics and
Telecommunication Engg"
0321437210,"Electronics and
Telecommunication Engg"
0321492010,"Computer Science and
Engineering (Internet of"
0321424510,Computer Engineering
0321524210,"Computer Science and
Engineering"
0321537210,"Electronics and
Telecommunication Engg"
0321691110,"Computer Science and
Engineering(Artificial"
0321637210,"Electronics and
Telecommunication Engg"
0321737210,"Electronics and
Telecommunication Engg"
0321891210,Computer Science and Engineering(Data Science)
0321890010,"Electronics and Computer
Science"
0321892110,"Artificial Intelligence and
Machine Learning"
0321937210,"Electronics and
Telecommunication Engg"
0321991110,"Computer Science and
Engineering(Artificial"
0322019110,Civil Engineering
0322092110,"Artificial Intelligence and
Machine Learning"
0322037210,"Electronics and
Telecommunication Engg"
0322192610,"Electrical and Computer
Engineering"
0322191110,"Computer Science and
Engineering(Artificial"
0322137210,"Electronics and
Telecommunication Engg"
0322229310,Electrical Engineering
0322291110,"Computer Science and
Engineering(Artificial"
0322390010,"Electronics and Computer
Science"
0322392610,"Electrical and Computer
Engineering"
0322492010,"Computer Science and
Engineering (Internet of"
0322491110,"Computer Science and
Engineering(Artificial"
0325791610,Automation and Robotics
0325737210,"Electronics and
Telecommunication Engg"
0327793410,"Civil Engineering and
Planning"
0327793510,"Electronics and
Biomedical Engineering"
0327735610,"Electrical Engg[Electronics
and Power]"
0327761510,"Mechanical & Automation
Engineering"
0335191210,"Computer Science and
Engineering(Data Science)"
0335191110,"Computer Science and
Engineering(Artificial"
0335156810,Computer Science and Information Technology
0335392010,"Computer Science and
Engineering (Internet of"
0335392110,"Artificial Intelligence and
Machine Learning"
0342390010,"Electronics and Computer
Science"
0342337210,"Electronics and
Telecommunication Engg"
0343691110,Computer Science and Engineering(Artificial Intelligence and Machine Learning)
0343690010,"Electronics and Computer
Science"
0343991210,"Computer Science and
Engineering(Data Science)"
0343992610,"Electrical and Computer
Engineering"
0343990010,"Electronics and Computer
Science"
0343991110,"Computer Science and
Engineering(Artificial"
0344537210,"Electronics and
Telecommunication Engg"
0344592110,"Artificial Intelligence and
Machine Learning"
0344592010,"Computer Science and
Engineering (Internet of"
0344524510,Computer Engineering
0346092110,"Artificial Intelligence and
Machine Learning"
0346284410,"Electronics and Computer
Engineering"
0346524210,"Computer Science and
Engineering"
0346537210,"Electronics and
Telecommunication Engg"
0346729310,Electrical Engineering
0346737210,"Electronics and
Telecommunication Engg"
0346791110,"Computer Science and
Engineering(Artificial"
0347024210,"Computer Science and
Engineering"
0347125710,"Computer Science and
Design"
0347199510,"Artificial Intelligence and
Data Science"
0347162410,Mechatronics Engineering
0347591110,"Computer Science and
Engineering(Artificial"
0347591210,"Computer Science and
Engineering(Data Science)"
0350326310,"Artificial Intelligence (AI)
and Data Science"
0354691110,"Computer Science and
Engineering(Artificial"
0354624510,Computer Engineering
0410437010,"Electronics and
Communication"
0411637210,"Electronics and
Telecommunication Engg"
0411626010,"Computer Science and
Engineering (Cyber"
0411624610,Computer Science and Engineering
0411626710,"Computer Science and
Engineering (IoT)"
0411691310,"Computer Science and
Engineering (Artificial"
0411624210,"Computer Science and
Engineering"
0411691110,"Computer Science and
Engineering(Artificial"
0411837210,"Electronics and
Telecommunication Engg"
0412337010,"Electronics and
Communication"
0412326510,Industrial IoT
0412337210,"Electronics and
Telecommunication Engg"
0412326610,"Robotics and Artificial
Intelligence"
0412324210,"Computer Science and
Engineering"
0412399510,"Artificial Intelligence and
Data Science"
0413324210,"Computer Science and
Engineering"
0413337210,"Electronics and
Telecommunication Engg"
0413319110,Civil Engineering
0413437210,"Electronics and
Telecommunication Engg"
0413491210,"Computer Science and
Engineering(Data Science)"
0413424210,"Computer Science and
Engineering"
0413524210,"Computer Science and
Engineering"
0413537210,"Electronics and
Telecommunication Engg"
0413629310,Electrical Engineering
0413637210,"Electronics and
Telecommunication Engg"
0413624210,"Computer Science and
Engineering"
0413724210,"Computer Science and
Engineering"
0413791210,"Computer Science and
Engineering(Data Science)"
0413791110,"Computer Science and
Engineering(Artificial"
0413737210,"Electronics and
Telecommunication Engg"
0413824210,"Computer Science and
Engineering"
0413891210,Computer Science and Engineering(Data Science)
0413837210,"Electronics and
Telecommunication Engg"
0413984410,"Electronics and Computer
Engineering"
0413924210,"Computer Science and
Engineering"
0413991110,"Computer Science and
Engineering(Artificial"
0413992810,"Electronics and
Communication(Advanced"
0414199510,"Artificial Intelligence and
Data Science"
0414291010,"Computer Science and
Engineering(Cyber"
0414219110,Civil Engineering
0414237210,"Electronics and
Telecommunication Engg"
0414224210,"Computer Science and
Engineering"
0414424210,"Computer Science and
Engineering"
0414419110,Civil Engineering
0414599510,"Artificial Intelligence and
Data Science"
0414537210,"Electronics and
Telecommunication Engg"
0414524210,"Computer Science and
Engineering"
0414724210,"Computer Science and
Engineering"
0414799510,"Artificial Intelligence and
Data Science"
0414737210,"Electronics and
Telecommunication Engg"
0415161210,Mechanical Engineering
0415192110,"Artificial Intelligence and
Machine Learning"
0415191210,"Computer Science and
Engineering(Data Science)"
0415137010,"Electronics and
Communication"
0415124210,"Computer Science and
Engineering"
0416337010,"Electronics and
Communication"
0416324210,"Computer Science and
Engineering"
0416361210,Mechanical Engineering
0416391210,"Computer Science and
Engineering(Data Science)"
0416791110,"Computer Science and
Engineering(Artificial"
0416725710,"Computer Science and
Design"
0416735610,"Electrical Engg[Electronics
and Power]"
0416737210,"Electronics and
Telecommunication Engg"
0416799510,"Artificial Intelligence and
Data Science"
0416726710,"Computer Science and
Engineering (IoT)"
0416724210,"Computer Science and
Engineering"
0416737810,Electronics and Telecommunication Engg
0417226310,"Artificial Intelligence (AI)
and Data Science"
0417224210,"Computer Science and
Engineering"
0417237210,"Electronics and
Telecommunication Engg"
0417437210,"Electronics and
Telecommunication Engg"
0417426210,"Computer Science and
Business Systems"
0417491210,Computer Science and Engineering(Data Science)
0417426010,"Computer Science and
Engineering (Cyber"
0417524210,"Computer Science and
Engineering"
0417537210,"Electronics and
Telecommunication Engg"
0417737010,"Electronics and
Communication"
0417724210,"Computer Science and
Engineering"
0418137210,Electronics and Telecommunication Engg
0418824210,"Computer Science and
Engineering"
0418837210,"Electronics and
Telecommunication Engg"
0419037010,"Electronics and
Communication"
0419024210,Computer Science and Engineering
0419235610,"Electrical Engg[Electronics
and Power]"
0419224210,"Computer Science and
Engineering"
0419291110,"Computer Science and
Engineering(Artificial"
0419391210,"Computer Science and
Engineering(Data Science)"
0419391110,"Computer Science and
Engineering(Artificial"
0419324210,"Computer Science and
Engineering"
0419337010,"Electronics and
Communication"
0419691010,"Computer Science and
Engineering(Cyber"
0419637210,"Electronics and
Telecommunication Engg"
0419692110,"Artificial Intelligence and
Machine Learning"
0419624210,"Computer Science and
Engineering"
0419691210,Computer Science and Engineering(Cyber Security)
0419724210,"Computer Science and
Engineering"
0419737010,"Electronics and
Communication"
0430461250F,Mechanical Engineering
0430424550F,Computer Engineering
0430437250F,"Electronics and
Telecommunication Engg"
0461326510,Industrial IoT
0461391210,"Computer Science and
Engineering(Data Science)"
0461337210,"Electronics and
Telecommunication Engg"
0464824210,"Computer Science and
Engineering"
0467993610,Fire Engineering
0467924210,"Computer Science and
Engineering"
0510337210,"Electronics and
Telecommunication Engg"
0510384410,"Electronics and Computer
Engineering"
0510437210,"Electronics and
Telecommunication Engg"
0510429310,Electrical Engineering
0510684410,"Electronics and Computer
Engineering"
0510691210,"Computer Science and
Engineering(Data Science)"
0510837210,"Electronics and
Telecommunication Engg"
0510826310,"Artificial Intelligence (AI)
and Data Science"
0510846410,"Instrumentation and
Control Engineering"
0510829310,Electrical Engineering
0510992110,"Artificial Intelligence and
Machine Learning"
0510999510,"Artificial Intelligence and
Data Science"
0510937210,"Electronics and
Telecommunication Engg"
0512137210,Electronics and Telecommunication Engg
0512199510,"Artificial Intelligence and
Data Science"
0512125710,"Computer Science and
Design"
0512484410,"Electronics and Computer
Engineering"
0512524610,Computer Engineering
0512584410,"Electronics and Computer
Engineering"
0513999510,"Artificial Intelligence and
Data Science"
0513937210,"Electronics and
Telecommunication Engg"
0513946410,"Instrumentation and
Control Engineering"
0513919110,Civil Engineering
0513984410,"Electronics and Computer
Engineering"
0515199510,"Artificial Intelligence and
Data Science"
0515137210,"Electronics and
Telecommunication Engg"
0515291310,"Computer Science and
Engineering (Artificial"
0515229310,Electrical Engineering
0515237210,"Electronics and
Telecommunication Engg"
0515224210,"Computer Science and
Engineering"
0515291110,"Computer Science and
Engineering(Artificial"
0515291210,"Computer Science and
Engineering(Data Science)"
0516084410,"Electronics and Computer
Engineering"
0516137810,Electronics and Telecommunication Engg
0516125710,"Computer Science and
Design"
0516137210,"Electronics and
Telecommunication Engg"
0516199510,"Artificial Intelligence and
Data Science"
0516237210,"Electronics and
Telecommunication Engg"
0516299510,Artificial Intelligence and Data Science
0516284410,"Electronics and Computer
Engineering"
0516437210,"Electronics and
Telecommunication Engg"
0516446610,"Instrumentation
Engineering"
0516837210,"Electronics and
Telecommunication Engg"
0516961210,Mechanical Engineering
0516937210,"Electronics and
Telecommunication Engg"
0517091210,"Computer Science and
Engineering(Data Science)"
0517024210,"Computer Science and
Engineering"
0517084410,"Electronics and Computer
Engineering"
0517037210,"Electronics and
Telecommunication Engg"
0517137210,"Electronics and
Telecommunication Engg"
0517126310,"Artificial Intelligence (AI)
and Data Science"
0517229310,Electrical Engineering
0517292110,"Artificial Intelligence and
Machine Learning"
0517291210,"Computer Science and
Engineering(Data Science)"
0517299510,"Artificial Intelligence and
Data Science"
0517237210,"Electronics and
Telecommunication Engg"
0517399510,"Artificial Intelligence and
Data Science"
0517337210,"Electronics and
Telecommunication Engg"
0517724510,Computer Engineering
0517737210,"Electronics and
Telecommunication Engg"
0517799510,"Artificial Intelligence and
Data Science"
0517784410,"Electronics and Computer
Engineering"
0517984410,"Electronics and Computer
Engineering"
0517926310,"Artificial Intelligence (AI)
and Data Science"
0518137210,"Electronics and
Telecommunication Engg"
0518199510,"Artificial Intelligence and
Data Science"
0518119110,Civil Engineering
0518237210,"Electronics and
Telecommunication Engg"
0518226310,"Artificial Intelligence (AI)
and Data Science"
0518437210,"Electronics and
Telecommunication Engg"
0524491610,Automation and Robotics
0524492210,"Civil and Environmental
Engineering"
0524425710,"Computer Science and
Design"
0526337210,"Electronics and
Telecommunication Engg"
